iter	Logloss
193	0.3724075298
194	0.372088567
195	0.3717539179
196	0.3715970609
197	0.3712650899
198	0.3710561483
199	0.3708168678
200	0.3705331951
201	0.3703035674
202	0.3700370643
203	0.3697656835
204	0.3694573112
205	0.3691295633
206	0.3688702148
207	0.368451558
208	0.3681161296
209	0.3679680821
210	0.3677702345
211	0.3675571326
212	0.3670915984
213	0.3668993271
214	0.3665126166
215	0.366308393
216	0.3659702011
217	0.3657130269
218	0.3655182441
219	0.3652214153
220	0.3649721821
221	0.3647666996
222	0.3644697214
223	0.3642494359
224	0.363862135
225	0.3635534317
226	0.3634337169
227	0.3631790695
228	0.3628738819
229	0.3626090337
230	0.3624609154
231	0.3623962459
232	0.36210293
233	0.3618924517
234	0.361594185
235	0.3613168936
236	0.3610312085
237	0.3607427731
238	0.3604226569
239	0.3602453553
240	0.3599809396
241	0.3597486886
242	0.3595988559
243	0.3594216553
244	0.3591692661
245	0.3589955383
246	0.3587588399
247	0.3585922061
248	0.3581541631
249	0.3578707346
250	0.3576547403
251	0.3573406733
252	0.3571205445
253	0.3568664244
254	0.3565779902
255	0.3564029045
256	0.3561730864
257	0.3559250163
258	0.355845829
259	0.3556625706
260	0.3555618752
261	0.3554550103
262	0.3553299012
263	0.3550718275
264	0.3549042348
265	0.3548364994
266	0.3547010395
267	0.3543752383
268	0.3541345415
269	0.3538858042
270	0.3536045582
271	0.3533800152
272	0.3530720828
273	0.3528825694
274	0.3526255287
275	0.3524832758
276	0.3520509318
277	0.3518248549
278	0.3516728274
279	0.3514353828
280	0.3511244143
281	0.3508435243
282	0.3506156726
283	0.3503823305
284	0.3501940208
285	0.3501085449
286	0.3499932684
287	0.3497515863
288	0.349500077
289	0.3492140811
290	0.3490334077
291	0.3488436598
292	0.3484155546
293	0.3481078753
294	0.3479891195
295	0.3477706413
296	0.3475849764
297	0.347448476
298	0.3471887691
299	0.3470129529
300	0.3467928678
301	0.3466458266
302	0.3464437826
303	0.3462373995
304	0.3461037573
305	0.3459873467
306	0.345824867
307	0.345508241
308	0.3453364149
309	0.3451713765
310	0.344936512
311	0.344742339
312	0.3445004115
313	0.3443552609
314	0.3443040602
315	0.3442168614
316	0.3440304764
317	0.343908427
318	0.3435890501
319	0.3433684263
320	0.3430989572
321	0.3428533793
322	0.3427752509
323	0.3425639826
324	0.3423949135
325	0.3422888527
326	0.3421295555
327	0.3420999277
328	0.3417857612
329	0.3414946328
330	0.3412304207
331	0.3410854293
332	0.3409958619
333	0.3407853862
334	0.3406889036
335	0.3405525317
336	0.3404425478
337	0.3401959198
338	0.3400958597
339	0.3398318245
340	0.3396554198
341	0.3394368216
342	0.3392675084
343	0.3390212948
344	0.3387576712
345	0.3385878435
346	0.338386479
347	0.3381718421
348	0.3380880633
349	0.3379292204
350	0.3378543436
351	0.3376984796
352	0.3374903785
353	0.3373081124
354	0.3370095876
355	0.3368197067
356	0.3366726176
357	0.3364287154
358	0.3363457094
359	0.3362114622
360	0.3360417656
361	0.3359644006
362	0.3357425139
363	0.335512452
364	0.3353034735
365	0.3350510044
366	0.334962506
367	0.3349202535
368	0.3347997583
369	0.3346280811
370	0.3344875827
371	0.3344098565
372	0.3342236616
373	0.3341173032
374	0.3339924259
375	0.3337587366
376	0.3336527149
377	0.3333539796
378	0.3331894987
379	0.3330703567
380	0.3327939265
381	0.3327046959
382	0.3326379872
383	0.332571076
384	0.3324773726
385	0.3322314724
386	0.332222982
387	0.3320104826
388	0.3318479592
389	0.3317255327
390	0.3314299909
391	0.3313663146
392	0.3312195027
393	0.3310571872
394	0.3310295817
395	0.3308519662
396	0.3306625352
397	0.3305207426
398	0.3303622683
399	0.3300625906
400	0.3299503357
401	0.3299073109
402	0.3298292448
403	0.3296422874
404	0.3294953687
405	0.3293790089
406	0.3292227322
407	0.3290903632
408	0.3289492412
409	0.3288671104
410	0.3286986622
411	0.3286389799
412	0.328472528
413	0.3282275978
414	0.328128181
415	0.3279629467
416	0.3278217792
417	0.3276247625
418	0.3274969193
419	0.32726905
420	0.327059893
421	0.3268930523
422	0.326716956
423	0.3265002966
424	0.3263988334
425	0.3261845775
426	0.3260465147
427	0.3259573516
428	0.3258632024
429	0.3257577448
430	0.3255760425
431	0.3255607991
432	0.3253492328
433	0.325250396
434	0.3251102752
435	0.3249893736
436	0.3249866658
437	0.3247933828
438	0.3247087003
439	0.3245435297
440	0.3242896401
441	0.3242170231
442	0.3240922036
443	0.3239368334
444	0.3237752914
445	0.3236653324
446	0.3234183246
447	0.3231929858
448	0.3231578167
449	0.3230748751
450	0.3229601391
451	0.322805553
452	0.3227366793
453	0.3224513713
454	0.3223852178
455	0.322310705
456	0.3221585902
457	0.3219360284
458	0.321853623
459	0.3216858358
460	0.3214583911
461	0.3213399335
462	0.3211517044
463	0.321062887
464	0.3209340635
465	0.3208292417
466	0.3206687817
467	0.3206559762
468	0.320465847
469	0.3204066887
470	0.3202977327
471	0.320154552
472	0.3200059014
473	0.3198411911
474	0.3196191888
475	0.3195051511
476	0.3194240086
477	0.3192127417
478	0.3192066764
479	0.3191179346
480	0.3190833356
481	0.3189558677
482	0.3188382758
483	0.3187154826
484	0.3184588013
485	0.3182873332
486	0.3182400729
487	0.3181419343
488	0.3180567025
489	0.3178677769
490	0.3177285932
491	0.3176535003
492	0.3174674492
493	0.3172887202
494	0.3171107689
495	0.3169888625
496	0.3169024566
497	0.3166964318
498	0.3164516867
499	0.3163905041
500	0.316187882
501	0.3161141816
502	0.3159148709
503	0.3157929809
504	0.3156281946
505	0.3155528
506	0.315446012
507	0.3153632438
508	0.3152110876
509	0.3151799209
510	0.3151416287
511	0.3149674486
512	0.3147274938
513	0.3146285115
514	0.3145890563
515	0.3144152595
516	0.3142755677
517	0.3142051196
518	0.3141084221
519	0.3139088947
520	0.3137660731
521	0.3137055445
522	0.3135049613
523	0.3133647541
524	0.313290773
525	0.3132018721
526	0.3130311432
527	0.3129315202
528	0.3128259659
529	0.3127487688
530	0.3127189838
531	0.3126310931
532	0.3124258491
533	0.3123561239
534	0.3122814038
535	0.3122315978
536	0.3121167502
537	0.3119816069
538	0.3118584418
539	0.3117821032
540	0.3116713583
541	0.3115374314
542	0.3114293938
543	0.3111898744
544	0.3111540183
545	0.3109802722
546	0.3108265077
547	0.3107289031
548	0.310695891
549	0.3106652257
550	0.3106129344
551	0.3104345301
552	0.3103047111
553	0.3102066232
554	0.3100825047
555	0.310002964
556	0.3099141625
557	0.3097887839
558	0.309687294
559	0.309636855
560	0.3095982193
561	0.3093886229
562	0.3092798281
563	0.3091134422
564	0.3090269888
565	0.308835491
566	0.3087214296
567	0.3086069003
568	0.3085064032
569	0.3083624111
570	0.3082097736
571	0.308107358
572	0.307975543
573	0.3077580227
574	0.3076919786
575	0.3076773472
576	0.3076165846
577	0.3074110618
578	0.3073160453
579	0.3070847129
580	0.3070649939
581	0.3069424876
582	0.3068241729
583	0.3067371861
584	0.3067099031
585	0.3064933192
586	0.306419901
587	0.3063873601
588	0.3062326367
589	0.3061849776
590	0.306096045
591	0.3059483264
592	0.3059090868
593	0.3058186513
594	0.3057365368
595	0.3056313258
596	0.3054836613
597	0.3054348402
598	0.3053608966
599	0.3052100404
600	0.3049841601
601	0.3048988319
602	0.3047584988
603	0.3047316442
604	0.3046554296
605	0.3045064206
606	0.3043906609
607	0.3042853373
608	0.3042095439
609	0.3041144681
610	0.303867249
611	0.3037249028
612	0.3036838424
613	0.3036682127
614	0.3035270532
615	0.3033870196
616	0.3031881556
617	0.3030655462
618	0.3030004024
619	0.3027962148
620	0.3026801126
621	0.3025910819
622	0.302457086
623	0.3023207422
624	0.3021532586
625	0.3020619062
626	0.301970625
627	0.3018802864
628	0.3018138398
629	0.3017146585
630	0.3015497213
631	0.3014026372
632	0.3012840362
633	0.3011812245
634	0.301042423
635	0.3009579076
636	0.300793105
637	0.3005715455
638	0.3004364104
639	0.3003795415
640	0.3003235435
641	0.3002491155
642	0.3001459766
643	0.3000632456
644	0.2999857884
645	0.2999013295
646	0.2996719167
647	0.299502897
648	0.2993194905
649	0.2992044272
650	0.2991416924
651	0.2990380015
652	0.2989696019
653	0.2989209825
654	0.2988855938
655	0.2986705523
656	0.2986098151
657	0.2984513602
658	0.2983380119
659	0.2982556116
660	0.2982317811
661	0.2981587456
662	0.2981162808
663	0.2979488578
664	0.2978890757
665	0.2977756891
666	0.2976671333
667	0.2975133198
668	0.2973475093
669	0.2972802355
670	0.2970871144
671	0.2969879582
672	0.2969460591
673	0.2968871761
674	0.2967667009
675	0.2965126101
676	0.2963672667
677	0.2962883542
678	0.2962231643
679	0.2960727995
680	0.2959590926
681	0.2959060336
682	0.2958189545
683	0.2956466319
684	0.2955025079
685	0.2954492675
686	0.2953953457
687	0.2952508409
688	0.2952072375
689	0.2951724229
690	0.2950396108
691	0.2949474657
692	0.2948902677
693	0.294797119
694	0.2947344613
695	0.2946268295
696	0.2945336462
697	0.2943537863
698	0.2943447256
699	0.294275197
700	0.2940737401
701	0.2939033958
702	0.2938315889
703	0.2937417306
704	0.2936318761
705	0.2935857238
706	0.293561457
707	0.2935138363
708	0.2932620831
709	0.2930891907
710	0.2929987511
711	0.2926921509
712	0.2924477188
713	0.2923025983
714	0.292114173
715	0.2919636255
716	0.2918606479
717	0.29180357
718	0.2917386462
719	0.2916132295
720	0.2915225148
721	0.2912829233
722	0.2911789791
723	0.2910661543
724	0.2908635077
725	0.2907523185
726	0.290689243
727	0.2905770087
728	0.2904792656
729	0.2904328656
730	0.2902780719
731	0.2901929276
732	0.2900340305
733	0.2899064525
734	0.2898761174
735	0.289857193
736	0.2898112427
737	0.289648731
738	0.2895045576
739	0.2894549083
740	0.28935182
741	0.2892978595
742	0.2892461236
743	0.2891390319
744	0.2889850054
745	0.2888967725
746	0.2888283651
747	0.2887443315
748	0.2886982192
749	0.2886135231
750	0.2884927059
751	0.2883998769
752	0.288323923
753	0.2882172244
754	0.2881413919
755	0.2880885717
756	0.2878450549
757	0.2877414337
758	0.287649528
759	0.2875765851
760	0.2874755126
761	0.2872813401
762	0.2871726316
763	0.2869214181
764	0.2868242973
765	0.2866399542
766	0.2864982466
767	0.2863487149
768	0.2861447351
769	0.2860843502
770	0.2860307404
771	0.2859284117
772	0.2857128624
773	0.2855582518
774	0.2855099649
775	0.2854519771
776	0.2853765481
777	0.2851791576
778	0.2849676349
779	0.2848559886
780	0.2848202543
781	0.2845922904
782	0.284539412
783	0.2844487201
784	0.284350749
785	0.2842976352
786	0.2842014136
787	0.284165526
788	0.2839820483
789	0.2839017128
790	0.2838088382
791	0.2837172711
792	0.2836292188
793	0.2836045478
794	0.2834965963
795	0.2832968185
796	0.2832411432
797	0.2831137389
798	0.2830751599
799	0.282852553
800	0.2827675441
801	0.2826100619
802	0.2825140977
803	0.2824187487
804	0.2822790315
805	0.282203478
806	0.2821010857
807	0.2819992968
808	0.281844668
809	0.2817541665
810	0.2816714131
811	0.2815864505
812	0.2815006072
813	0.281432754
814	0.2813483911
815	0.2811351856
816	0.28104561
817	0.2810121678
818	0.2809368419
819	0.2808669444
820	0.2808158206
821	0.2807966662
822	0.2806904321
823	0.2806185292
824	0.280543897
825	0.2802958304
826	0.2801999091
827	0.2801055302
828	0.2800651262
829	0.2798865625
830	0.279780083
831	0.2796505911
832	0.2794606101
833	0.2794246194
834	0.2793344606
835	0.2792413785
836	0.2790793465
837	0.2789379105
838	0.2787982652
839	0.2786785236
840	0.2785684214
841	0.2783670042
842	0.2783276651
843	0.278212622
844	0.2781457837
845	0.2780264759
846	0.2779192585
847	0.277846281
848	0.2777926582
849	0.2776170073
850	0.277554206
851	0.277414189
852	0.277324291
853	0.2771181414
854	0.2770648477
855	0.2769601782
856	0.2769173719
857	0.2768438219
858	0.2766817437
859	0.2766060943
860	0.276546558
861	0.2764129695
862	0.2762836933
863	0.2761916635
864	0.2761279356
865	0.2760555871
866	0.2759893854
867	0.2759237889
868	0.2758433738
869	0.2757977659
870	0.2756098742
871	0.2754916856
872	0.2754445242
873	0.2752810447
874	0.2751528084
875	0.275109524
876	0.2748758657
877	0.2746565613
878	0.2744892247
879	0.2744274863
880	0.274310944
881	0.2741967932
882	0.2741599095
883	0.2741051611
884	0.2738787377
885	0.2738082144
886	0.2737523109
887	0.2736357614
888	0.2735588022
889	0.2734877644
890	0.2734147556
891	0.2733634338
892	0.2731743941
893	0.2731265002
894	0.2730518688
895	0.2729796199
896	0.2728459507
897	0.2726280053
898	0.27252429
899	0.2724164915
900	0.2721904294
901	0.2719434895
902	0.2718053477
903	0.2717309006
904	0.2716798097
905	0.2715784383
906	0.2714132333
907	0.271278096
908	0.2711351344
909	0.2710432235
910	0.2708252495
911	0.2707818309
912	0.2707142505
913	0.2706748648
914	0.2705664656
915	0.2705013409
916	0.2703780788
917	0.270282762
918	0.2701836116
919	0.2701166852
920	0.2700763317
921	0.2699628409
922	0.2698883539
923	0.2697289663
924	0.2694988094
925	0.2693286995
926	0.2692681185
927	0.2692225513
928	0.2691420742
929	0.2689156613
930	0.2688763506
931	0.2688126356
932	0.2687828767
933	0.2686846517
934	0.2684685376
935	0.2684030605
936	0.2682309502
937	0.2681597567
938	0.268119816
939	0.2679945455
940	0.2679518555
941	0.2678897278
942	0.267846201
943	0.2676666365
944	0.2675731501
945	0.2673933191
946	0.2673321908
947	0.2672808078
948	0.2671804108
949	0.2670335772
950	0.2669053028
951	0.2668170375
952	0.2667472052
953	0.2666882023
954	0.2666553836
955	0.2664813199
956	0.2662447536
957	0.2662132958
958	0.2661523986
959	0.2661066339
960	0.2658624913
961	0.2658296715
962	0.2657729386
963	0.2657143355
964	0.2655625783
965	0.2654137753
966	0.2652229595
967	0.2651205461
968	0.264922833
969	0.2648722632
970	0.2647375779
971	0.2646911568
972	0.264638
973	0.2643824833
974	0.2643182923
975	0.2642451785
976	0.2641927736
977	0.2640342347
978	0.2639117079
979	0.2638166611
980	0.2637583438
981	0.263692037
982	0.2635868121
983	0.2635371231
984	0.2634946138
985	0.2634478045
986	0.2633862634
987	0.2633169718
988	0.2631705195
989	0.263103745
990	0.2629594174
991	0.2628349482
992	0.2626188076
993	0.2625759187
994	0.2623375492
995	0.262302221
996	0.2622642729
997	0.2620001567
998	0.2618974497
999	0.2618337393
