iter	Logloss
293	0.3430217859
294	0.3427459999
295	0.3425342393
296	0.3423220783
297	0.3419850162
298	0.3417762859
299	0.3414608817
300	0.341265431
301	0.3411596979
302	0.3410942363
303	0.3408838313
304	0.3406336256
305	0.3404610955
306	0.3402749791
307	0.340079688
308	0.3397595101
309	0.339749848
310	0.3395529371
311	0.339308801
312	0.3390982223
313	0.3388389356
314	0.3386052182
315	0.3384723783
316	0.3383413008
317	0.3381839845
318	0.3380401531
319	0.3377896113
320	0.3376361805
321	0.337479986
322	0.3371688854
323	0.3369719336
324	0.3367376964
325	0.3365116933
326	0.3362439814
327	0.3361241364
328	0.3359455664
329	0.3357874569
330	0.335712519
331	0.3355279152
332	0.3353321916
333	0.3350339509
334	0.3347788461
335	0.3343997689
336	0.3342700488
337	0.334138188
338	0.3339597803
339	0.3337733902
340	0.3335065824
341	0.3333722124
342	0.3331361798
343	0.3329806226
344	0.3328044034
345	0.3325649728
346	0.3323932919
347	0.3322245769
348	0.3320730393
349	0.3319162341
350	0.3317952672
351	0.3315273633
352	0.3312981613
353	0.3309974237
354	0.3309276367
355	0.330752931
356	0.3306017127
357	0.3304554502
358	0.3301465433
359	0.3299649046
360	0.3296229289
361	0.3294329737
362	0.3292560808
363	0.3290496057
364	0.3287822755
365	0.3286071812
366	0.3283268166
367	0.3281004993
368	0.3278793683
369	0.3278253549
370	0.3276585287
371	0.3273544854
372	0.3271937026
373	0.3270520499
374	0.3270123644
375	0.3268812937
376	0.3267342214
377	0.3265851611
378	0.3265353103
379	0.3262637248
380	0.3261593394
381	0.326147621
382	0.3258332326
383	0.325583283
384	0.3255468871
385	0.3254149547
386	0.3254100479
387	0.3251527848
388	0.3249593217
389	0.3248267445
390	0.3246845251
391	0.3245642493
392	0.3244080798
393	0.3242379623
394	0.3242340308
395	0.3238773626
396	0.323828149
397	0.3236636995
398	0.3234868713
399	0.3233199358
400	0.3232382237
401	0.3229927289
402	0.3227094134
403	0.3225427726
404	0.3222442809
405	0.3221235851
406	0.3219156602
407	0.3218402812
408	0.3217381706
409	0.321586084
410	0.3215644636
411	0.3213659174
412	0.3212513404
413	0.3210438037
414	0.3209317428
415	0.3207711444
416	0.3205759494
417	0.3204365487
418	0.3202472398
419	0.3200245509
420	0.3199698338
421	0.3197702124
422	0.3195849161
423	0.3194482037
424	0.3193135806
425	0.3190596433
426	0.3188944123
427	0.3186074671
428	0.3185197345
429	0.3183563629
430	0.3180895834
431	0.3179761764
432	0.3178930454
433	0.3177729378
434	0.3174792688
435	0.3173669267
436	0.3172242943
437	0.3171218632
438	0.3169188329
439	0.3167258626
440	0.3166294246
441	0.3165356661
442	0.3162991245
443	0.3161186224
444	0.3158196616
445	0.3155739777
446	0.3153913683
447	0.3152732078
448	0.3151135236
449	0.314923754
450	0.3148393618
451	0.3147171085
452	0.3144540488
453	0.3142709681
454	0.3142173159
455	0.3140921218
456	0.3139867478
457	0.3139052735
458	0.3137895117
459	0.313638068
460	0.3134669387
461	0.3133059214
462	0.3131380512
463	0.3130546936
464	0.3129956471
465	0.312822066
466	0.3126923906
467	0.3124718124
468	0.3123818261
469	0.3122619772
470	0.3121150025
471	0.3120630053
472	0.3118386967
473	0.3117671663
474	0.311628989
475	0.3114758492
476	0.3114219519
477	0.31137845
478	0.3112980115
479	0.3111224377
480	0.3109646589
481	0.3107294333
482	0.3105802386
483	0.310411186
484	0.3102417501
485	0.310017719
486	0.3098396121
487	0.3096929984
488	0.3095181784
489	0.3094400138
490	0.3092392611
491	0.3091315353
492	0.3089561428
493	0.3088176967
494	0.3087088971
495	0.3085075596
496	0.3082535362
497	0.3080433294
498	0.3078561475
499	0.3076145857
500	0.3073970861
501	0.3073000812
502	0.3070789212
503	0.3069754455
504	0.3068324185
505	0.3067134145
506	0.3065821114
507	0.3065760431
508	0.3063842219
509	0.3062962363
510	0.3061916077
511	0.3060176877
512	0.3059563715
513	0.3058069545
514	0.3056940654
515	0.3055469751
516	0.3054511891
517	0.30541981
518	0.3053466502
519	0.3053186713
520	0.3051593799
521	0.3049971974
522	0.3048129953
523	0.3046696613
524	0.304480019
525	0.3042124406
526	0.3041681902
527	0.3041484082
528	0.3039109762
529	0.3038121977
530	0.3037093533
531	0.3036078875
532	0.3034599741
533	0.3032857783
534	0.3030481174
535	0.3028957155
536	0.3026901462
537	0.3024785757
538	0.3023366904
539	0.3021775592
540	0.3020058702
541	0.3017987801
542	0.3014764817
543	0.3013261261
544	0.301210122
545	0.3011092143
546	0.3009337121
547	0.3007644271
548	0.3005643728
549	0.3004180185
550	0.3003325222
551	0.3002616203
552	0.3000889454
553	0.2999636978
554	0.2999086227
555	0.2998129511
556	0.2996361158
557	0.2995254217
558	0.2993892721
559	0.299303079
560	0.2991921556
561	0.2991630489
562	0.2990154137
563	0.2989074647
564	0.2987869399
565	0.2986539513
566	0.2984669608
567	0.2983282031
568	0.2982609814
569	0.29811696
570	0.2980390529
571	0.2978376982
572	0.2976659449
573	0.2975624101
574	0.2975431067
575	0.2973683663
576	0.2972012106
577	0.2971441098
578	0.2969040169
579	0.2968062799
580	0.2967218868
581	0.2966206727
582	0.2964559939
583	0.2963198944
584	0.296286206
585	0.2962117536
586	0.2959920351
587	0.2958569561
588	0.2957149482
589	0.2956311834
590	0.295526132
591	0.2953992701
592	0.2953797135
593	0.2952469163
594	0.2950360694
595	0.2947140792
596	0.2945708667
597	0.2942162484
598	0.2941099371
599	0.2939428097
600	0.2937847229
601	0.2937078466
602	0.2936982696
603	0.293570227
604	0.2934115809
605	0.2933677284
606	0.2931245842
607	0.2929786023
608	0.2928210707
609	0.2926885307
610	0.292585256
611	0.2924912094
612	0.2924286525
613	0.2921566412
614	0.2919991992
615	0.2918153699
616	0.2917149872
617	0.2916721943
618	0.2914571024
619	0.2913797538
620	0.2912852884
621	0.2912095172
622	0.2910862815
623	0.2909867504
624	0.2908322402
625	0.2908002588
626	0.2905464978
627	0.2904875163
628	0.2903044147
629	0.2902001147
630	0.2900250527
631	0.2899559452
632	0.2898020396
633	0.2896643723
634	0.2893959776
635	0.2892896726
636	0.2891477065
637	0.289010949
638	0.2888607193
639	0.2887330993
640	0.288583483
641	0.2885440441
642	0.2883298122
643	0.2882161055
644	0.2880972107
645	0.2879824025
646	0.2878481806
647	0.28771408
648	0.28763315
649	0.2874661069
650	0.2873407442
651	0.2872538903
652	0.2870036183
653	0.2868672008
654	0.2867154629
655	0.2865036078
656	0.28638421
657	0.2861486087
658	0.2860795361
659	0.285868572
660	0.2857177553
661	0.2855439208
662	0.2853986032
663	0.2852417562
664	0.2850554714
665	0.284982209
666	0.2848275258
667	0.2846631682
668	0.2844865148
669	0.2844022486
670	0.2842717239
671	0.2841328698
672	0.2839501922
673	0.283699474
674	0.2834918093
675	0.2834423954
676	0.2833233947
677	0.2832369957
678	0.2831625493
679	0.2830308018
680	0.2829121072
681	0.2827846377
682	0.2827096347
683	0.2826069128
684	0.2824514042
685	0.2822332373
686	0.2820771309
687	0.2819542571
688	0.281808118
689	0.2816381032
690	0.2814913494
691	0.2814581182
692	0.281410884
693	0.2812869501
694	0.2811573033
695	0.2809953532
696	0.2806997736
697	0.280539035
698	0.2804132628
699	0.2802823131
700	0.2802241372
701	0.2800237648
702	0.2798725643
703	0.2797848426
704	0.2796736853
705	0.2795222085
706	0.2794374362
707	0.2792569899
708	0.2791860971
709	0.2791148457
710	0.2788933823
711	0.2787292365
712	0.2785096886
713	0.2784679805
714	0.2783116185
715	0.278184362
716	0.2780890495
717	0.2778898456
718	0.2777426539
719	0.2775223622
720	0.2773712151
721	0.2773184732
722	0.277107923
723	0.2769870064
724	0.2769290574
725	0.2768098013
726	0.2766863508
727	0.2765906951
728	0.2765086908
729	0.276325696
730	0.2761457733
731	0.2760502868
732	0.2759616932
733	0.2758567777
734	0.2757488136
735	0.2755334024
736	0.2754348588
737	0.2751939686
738	0.2750244034
739	0.2749076162
740	0.2747167176
741	0.2745424791
742	0.2744300485
743	0.2742512222
744	0.2741046059
745	0.2739860653
746	0.2737697963
747	0.2734394739
748	0.2734023124
749	0.2731885301
750	0.2731044705
751	0.2730075268
752	0.2729219493
753	0.2727842311
754	0.2726095844
755	0.2723828386
756	0.2722411357
757	0.2721767605
758	0.27207927
759	0.2718966871
760	0.2717746992
761	0.2715701246
762	0.2712999578
763	0.2712044096
764	0.2710091114
765	0.2709088486
766	0.2707606438
767	0.2705860006
768	0.2704147676
769	0.2702200767
770	0.2700397883
771	0.2698496365
772	0.2696389962
773	0.2695436153
774	0.2694539427
775	0.2693098774
776	0.2690712269
777	0.2689597243
778	0.2688119988
779	0.2686081206
780	0.2685190574
781	0.26851335
782	0.2684071891
783	0.268155978
784	0.2680539326
785	0.2678623641
786	0.2677749975
787	0.2676315871
788	0.2674935936
789	0.2672110381
790	0.267038257
791	0.2669237933
792	0.2666842318
793	0.26660292
794	0.2665305023
795	0.2664125528
796	0.2661513422
797	0.265983069
798	0.2658333654
799	0.2657253471
800	0.2656907474
801	0.2655821159
802	0.2655071434
803	0.2653295752
804	0.2652172284
805	0.2650568928
806	0.2648155665
807	0.264650553
808	0.264602279
809	0.2644081255
810	0.2642323976
811	0.2641012334
812	0.2639957934
813	0.2639541934
814	0.2638004898
815	0.2636109066
816	0.263436171
817	0.2632317756
818	0.2631656967
819	0.263026272
820	0.2626198094
821	0.2625016338
822	0.2623310954
823	0.2622229212
824	0.2621514976
825	0.2620435028
826	0.2619272504
827	0.2617856113
828	0.261655295
829	0.261395703
830	0.2611586616
831	0.2609908841
832	0.2609024127
833	0.2607910705
834	0.2606729049
835	0.2605509693
836	0.2604648111
837	0.2604241945
838	0.2603616933
839	0.2602337317
840	0.2600466127
841	0.2596935102
842	0.2595623172
843	0.2594759229
844	0.2593023664
845	0.2592048519
846	0.2590355865
847	0.2589774616
848	0.2588205658
849	0.2587237048
850	0.2586645186
851	0.2585842875
852	0.2584261812
853	0.2583341293
854	0.2581157465
855	0.2579511224
856	0.2578333908
857	0.2576334939
858	0.2574383913
859	0.2572123842
860	0.257029056
861	0.2569391427
862	0.2567853946
863	0.2565835121
864	0.2564259717
865	0.2562924427
866	0.2562166514
867	0.2561714164
868	0.2560331957
869	0.2557840626
870	0.2556853612
871	0.255659087
872	0.2555064559
873	0.2554103586
874	0.2553739944
875	0.2552943182
876	0.2552040758
877	0.2549423895
878	0.2549160478
879	0.2547597903
880	0.254606168
881	0.2544869188
882	0.2544113691
883	0.2542760599
884	0.2540338019
885	0.2539053833
886	0.2536649776
887	0.2535992032
888	0.2533464584
889	0.2531502386
890	0.2530688989
891	0.2529978367
892	0.2528269607
893	0.2526238905
894	0.2525349664
895	0.2524295385
896	0.2522415327
897	0.2521832586
898	0.2519778441
899	0.2517164489
900	0.2516146223
901	0.2514205007
902	0.2512696124
903	0.251208181
904	0.2510282162
905	0.2509817825
906	0.2508746685
907	0.2507278768
908	0.2505688441
909	0.2504813844
910	0.2503368855
911	0.2502112129
912	0.2500295032
913	0.2499135054
914	0.2497363915
915	0.2495298495
916	0.2493870432
917	0.2493296484
918	0.2491508349
919	0.2491261441
920	0.2488919084
921	0.2486965854
922	0.2485716898
923	0.2484543786
924	0.2481396359
925	0.2480658382
926	0.2478768472
927	0.2476474947
928	0.2474635669
929	0.2472839977
930	0.247189194
931	0.2470945433
932	0.2468722913
933	0.2467799537
934	0.2466376914
935	0.2465259458
936	0.2463649085
937	0.2461410705
938	0.2460536487
939	0.2458893612
940	0.2456403653
941	0.2455790929
942	0.2454530696
943	0.2452874441
944	0.2452288356
945	0.245127849
946	0.2450674153
947	0.2450130068
948	0.2448355021
949	0.2446696505
950	0.2446156169
951	0.2445649466
952	0.244407853
953	0.2442688411
954	0.2442212303
955	0.2440411791
956	0.2438630827
957	0.2436316884
958	0.2434017935
959	0.2432657904
960	0.2431355581
961	0.2430320211
962	0.2429218068
963	0.2427990325
964	0.2427261537
965	0.2426622834
966	0.2425382705
967	0.242422196
968	0.2423722814
969	0.2422280073
970	0.2420203667
971	0.2419619892
972	0.2417380144
973	0.2416821908
974	0.2415974705
975	0.2414565165
976	0.2413423364
977	0.2412898426
978	0.2411531676
979	0.2410114281
980	0.2409582604
981	0.2407856227
982	0.2406250424
983	0.2405561088
984	0.2404823507
985	0.2403962423
986	0.2403078459
987	0.2400815614
988	0.2399835659
989	0.2398892325
990	0.2397034429
991	0.2396035511
992	0.2395386622
993	0.2393677758
994	0.2392417734
995	0.2391829455
996	0.2391157618
997	0.2388838865
998	0.2388337
999	0.2387775032
